Jose,A. Ferrer,WSN,4.1,63,29,34,0,0.31,0.19,0,3.06,0,3.43,0.07,0.1,0.3,18.9,0.5,72,24017,678606,1
Paul,Sewald,SEA,35.1,568,185,383,3.31,0.36,0.08,1.02,2.92,82,3.17,2.24,0.9,0.7,17.6,0.27,136,13892,623149,1
Bryan,Shaw,CHW,3.2,56,21,35,7.36,0.07,0,4.91,9.83,173,5.79,0.06,-0.2,-0.1,20.5,0.36,96,8110,543766,0
Emmet,Sheehan,LAD,20.2,344,129,215,4.35,0.2,0.1,1.31,4.79,102,5.37,0.06,0.2,0.3,18.1,0.43,105,29839,686218,0
Ryan,Sherriff,BOS,6.2,106,41,65,2.7,0.17,0.07,0,3.14,60,5.29,0.09,0.1,0.2,21.1,0.24,94,12249,595411,1
Zack,Short,DET,2,26,9,17,4.5,0,0,0,4.79,108,6.39,0,0,0,11.7,0.55,22,19562,670097,0
Chasen,Shreve,DET,32,541,188,353,4.78,0.25,0.07,1.41,4.13,114,3.75,-0.59,0.1,-0.2,18,0.39,90,10855,592741,0
Jared,Shuster,ATL,45,725,275,450,5,0.13,0.11,0.8,4.87,113,6.12,-0.44,0.3,0.4,17.2,0.39,66,27472,694363,0
Chase,Silseth,LAA,18.2,360,149,211,5.3,0.18,0.16,1.45,5.86,123,4.97,-0.41,-0.2,-0.3,18.1,0.43,93,30074,681217,0
Lucas,Sims,CIN,35,584,227,357,3.09,0.31,0.13,1.03,4.32,66,4.75,2.08,0.4,1.1,19,0.28,131,13470,608371,0
Brady,Singer,KCR,94.2,1626,603,1023,5.8,0.18,0.08,0.95,4.27,133,4.48,-1.26,1,-0.1,17.4,0.52,88,25377,663903,2
Tarik,Skubal,DET,4,58,16,42,0,0.46,0,0,1.04,0,1.84,0.21,0.2,0.3,15.7,0.83,94,22267,669373,0
Ethan,Small,MIL,3,69,23,46,15,0.28,0,3,4.29,345,2.08,0,0,-0.1,18.9,0.46,68,26364,663629,0
Devin,Smeltzer,MIA,15.2,259,88,171,6.89,0.14,0.06,3.45,8.33,163,6.21,-0.36,-0.4,-0.4,17.8,0.46,83,19487,656970,0
Will,Smith,TEX,32.1,485,156,329,3.06,0.29,0.07,0.56,2.67,72,4.04,1.14,0.9,0.7,19.9,0.44,88,8048,519293,0
Drew,Smith,NYM,29.1,560,223,337,4.3,0.27,0.11,1.23,4.48,106,4.61,-0.24,0,0,19,0.43,124,17755,622098,0
Chad,Smith,OAK,12,223,92,131,6.75,0.17,0.11,0.75,4.62,168,5,-0.16,0,-0.2,19.5,0.54,108,20190,663385,2
AJ,Smith-Shawver,ATL,16.2,297,123,174,4.32,0.22,0.09,2.7,6.65,97,5.34,-0.07,-0.2,0.1,19,0.38,81,29960,700363,0
Drew,Smyly,CHC,94,1554,580,974,4.31,0.2,0.08,1.44,4.83,100,4.91,-0.64,0.9,1.1,19.1,0.34,90,11760,592767,1
Blake,Snell,SDP,98,1763,733,1030,2.85,0.32,0.12,1.01,3.61,68,3.38,1.15,2,3.2,18.7,0.36,109,13543,605483,0
Collin,Snider,KCR,3.2,65,24,41,2.45,0.17,0.06,0,2.47,56,4.21,-0.02,0.1,0.1,18.7,0.43,103,23307,676092,0
Peter,Solomon,ARI,13.1,236,104,132,12.15,0.09,0.16,1.35,7.04,275,7.24,-0.08,-0.2,-0.5,17.7,0.57,82,20476,656981,0
George,Soriano,MIA,15.2,261,96,165,2.87,0.14,0.1,0,3.54,68,5.38,0.02,0.1,0.2,19.1,0.4,97,21863,666277,0
Jose,Soriano,LAA,14,231,95,136,3.21,0.38,0.16,0.64,3.93,75,3.69,0.06,0.1,0.2,17,0.58,119,22100,667755,0
Mike,Soroka,ATL,20.1,360,138,222,5.31,0.17,0.09,2.21,6.83,120,5.2,-0.52,-0.3,0.1,17.4,0.36,87,18383,647336,0
Gregory,Soto,PHI,32.1,551,199,352,4.18,0.27,0.11,0.56,3.26,95,3.98,1.21,0.6,0.1,17.4,0.34,111,19677,642397,1
Bennett,Sousa,MIL,2.2,55,22,33,13.5,0.14,0.14,3.38,8.91,310,5.83,0,-0.1,-0.1,19.2,0.6,106,21345,656986,0
Gabe,Speier,SEA,28.2,391,121,270,4.08,0.25,0.04,0.63,2.94,101,3.09,0.94,0.4,0.2,18.5,0.41,103,17170,642100,0
Jeffrey,Springs,TBR,16,211,63,148,0.56,0.44,0.07,0.56,1.85,14,1.94,0.65,0.7,1.1,19.4,0.3,100,17677,605488,0
Jacob,Stallings,MIA,4,43,15,28,6.75,0.06,0,2.25,6.79,160,5.53,0,-0.1,0,12.6,0.5,30,13723,607732,0
Ryne,Stanek,HOU,30.2,568,224,344,4.11,0.23,0.13,0.88,4.3,98,5.48,-0.48,0.2,0.1,20.4,0.44,129,15947,592773,0
Josh,Staumont,KCR,20,361,145,216,5.4,0.27,0.15,0.45,3.79,124,4.5,-0.09,0.1,0,20.5,0.36,106,18335,622251,1
Justin,Steele,CHC,91.1,1351,445,906,2.56,0.22,0.05,0.39,2.87,59,3.84,1.54,2.7,3.1,17.9,0.31,100,17312,657006,2
Trevor,Stephan,CLE,39,630,228,402,2.54,0.25,0.08,1.38,4.26,60,4.15,0.31,0.2,0.9,19.4,0.36,105,19932,663986,1
Robert,Stephenson,- - -,27.1,436,138,298,4.61,0.31,0.11,1.65,4.53,110,3.91,-0.56,-0.1,-0.1,19.2,0.41,129,13594,596112,0
Brock,Stewart,MIN,25.2,394,132,262,0.7,0.35,0.11,0.35,2.47,17,3.39,0.84,0.7,1.5,20.4,0.31,121,16727,592779,1
Gavin,Stone,LAD,12,264,97,167,12.75,0.11,0.11,0.75,5.04,299,5.69,-1.31,0,-0.8,19.2,0.42,88,27792,694813,1
Levi,Stoudt,CIN,10,208,84,124,9.9,0.15,0.14,0.9,5.09,213,5.55,-0.52,0.1,-0.3,17.3,0.49,93,25650,686651,0
Matt,Strahm,PHI,54.1,857,294,563,3.64,0.33,0.07,1.33,3.53,83,3.32,0.73,1.1,1.2,19.7,0.44,104,13799,621381,0
Chris,Stratton,STL,44,712,248,464,4.3,0.26,0.07,0.61,3.04,103,4,0.04,0.8,0.3,18.7,0.39,108,13761,608717,3
Spencer,Strider,ATL,104.2,1796,569,1227,3.44,0.39,0.08,1.12,2.85,77,2.84,0.78,3,2.4,18.4,0.37,127,27498,675911,0
Ross,Stripling,SFG,41,723,261,462,6.37,0.19,0.06,2.41,6,150,3.99,-1.28,-0.4,-0.4,17.4,0.45,93,13273,548389,3
Marcus,Stroman,CHC,112.2,1714,641,1073,2.96,0.22,0.09,0.48,3.41,68,3.63,1.66,2.4,3.2,19,0.39,102,13431,573186,2
Peter,Strzelecki,MIL,35.2,619,227,392,4.54,0.24,0.06,0.76,3.82,104,4.47,-0.41,0.3,0.1,17.9,0.35,98,21367,657265,0
Ranger,Suarez,PHI,62,1019,390,629,3.77,0.22,0.08,0.87,3.76,86,3.89,0.35,1.2,1.4,18.2,0.4,84,17277,624133,1
Jose,Suarez,LAA,24.1,467,175,292,9.62,0.17,0.12,3.33,8.22,223,6.17,-0.99,-0.5,-0.9,18.9,0.44,95,19911,660761,0
Wander,Suero,LAD,6.2,120,51,69,8.1,0.25,0.14,2.7,6.89,190,5.38,-0.05,-0.1,-0.1,16.2,0.29,93,15855,593833,1
Cole,Sulser,ARI,4.1,72,36,36,6.23,0.22,0.17,4.15,9.52,141,5.36,-0.13,-0.2,0,17.5,0.46,97,15256,642121,0
Brent,Suter,COL,41.2,678,253,425,2.81,0.19,0.08,0.43,3.41,56,4.55,0.41,0.8,0.8,15.6,0.24,74,13942,608718,1
Erik,Swanson,TOR,41.1,630,215,415,3.27,0.29,0.09,1.31,3.99,78,4.15,1.92,0.3,0.9,19.2,0.38,99,16587,657024,0
Noah,Syndergaard,LAD,55.1,885,301,584,7.16,0.15,0.04,1.95,5.55,168,4.66,-2.05,0,-0.8,17.9,0.4,80,11762,592789,0
Jameson,Taillon,CHC,71.2,1195,429,766,6.15,0.2,0.07,1.63,4.93,143,4.76,-1.27,0.5,-0.7,18.5,0.39,100,11674,592791,0
Domingo,Tapia,SDP,17.2,319,130,189,3.57,0.19,0.16,1.02,5.38,86,5.63,-0.2,-0.1,0.1,18.2,0.4,113,12178,593619,1
Josh,Taylor,KCR,17.2,341,124,217,8.15,0.31,0.11,2.04,4.82,186,3.32,-1.26,0,-0.6,19.4,0.54,90,17359,657031,0
Julio,Teheran,MIL,47,701,239,462,3.64,0.17,0.05,1.34,4.63,84,4.77,0.64,0.4,1,19.7,0.36,84,6797,527054,1
Ryan,Tepera,LAA,8.2,194,82,112,7.27,0.22,0.07,2.08,5.71,169,4.74,-1.44,-0.2,-0.6,20.8,0.39,92,10291,572193,1
Juan,Then,SEA,11,168,66,102,4.91,0.1,0.04,2.45,6.47,122,4.23,0.07,-0.2,0,17.5,0.44,84,22828,672730,0
Caleb,Thielbar,MIN,10.1,173,62,111,1.74,0.25,0.05,0.87,3.19,42,3.48,0.06,0.2,0.3,19,0.36,117,10078,573204,0
Lane,Thomas,WSN,1,21,7,14,27,0.17,0,9,14.29,614,4.48,0,0,-0.1,11.9,0.4,22,16939,657041,0
Mason,Thompson,WSN,42.1,647,241,406,3.83,0.21,0.09,0.64,3.81,87,4.21,-0.29,0.5,0.4,18.6,0.35,104,21850,666168,1
Keegan,Thompson,CHC,21.1,348,135,213,4.22,0.18,0.15,0.42,4.37,98,5.78,0.18,0,0.2,17.8,0.46,109,19795,624522,0
Zack,Thompson,STL,11.2,213,89,124,4.63,0.33,0.16,0.77,3.63,111,3.34,0.28,0.1,-0.1,17.4,0.46,68,25918,668868,1
Ryan,Thompson,TBR,17.2,295,114,181,6.11,0.16,0.09,1.02,5.1,152,5.35,-0.45,-0.1,-0.4,20,0.39,108,16647,657044,0
Trent,Thornton,TOR,5.1,82,28,54,1.69,0.23,0.05,0,1.98,40,3.17,0.03,0.1,0.1,20.3,0.19,106,17948,663423,1
Michael,Tonkin,ATL,42.1,605,199,406,2.55,0.22,0.06,1.06,3.95,57,4.23,0.53,0.3,0.9,17.6,0.47,108,10315,543859,0
Justin,Topa,SEA,33.2,512,155,357,2.94,0.2,0.07,0.53,3.38,73,3.74,0.91,0.4,0.4,18.8,0.39,99,15145,623437,0
Touki,Toussaint,- - -,18.2,330,139,191,3.86,0.23,0.18,0.48,4.47,91,4.45,-0.03,0.1,0.3,17.9,0.33,92,16929,657053,0
Alan,Trejo,COL,2,25,6,19,13.5,0.1,0,9,15.29,270,7.88,0,-0.1,-0.1,11.5,0.44,118,20056,676701,0
Spencer,Turnbull,DET,31,556,205,351,7.26,0.17,0.1,1.45,5.58,174,5.18,-0.89,-0.1,-0.6,18.7,0.37,97,16207,605513,0
Edwin,Uceta,NYM,3,51,22,29,0,0.27,0.18,0,4.29,0,5.89,0.01,0,0.1,17.3,0.4,95,20539,670955,0
Erich,Uelmen,PHI,1,33,17,16,36,0.13,0.25,0,7.29,819,8.89,-0.14,0,-0.2,19.3,0.6,102,20323,657272,0
Duane,Underwood Jr.,PIT,24.1,340,122,218,5.18,0.14,0.11,1.11,5.1,119,4.87,0.41,-0.2,-0.1,17.7,0.39,93,14677,621249,3
Jose,Urena,COL,18.1,363,149,214,9.82,0.1,0.15,4.42,10.98,197,6.95,-1.22,-0.8,-0.6,18.1,0.51,86,11589,570632,0
Julio,Urias,LAD,64.1,1036,334,702,4.76,0.24,0.05,1.96,4.9,112,4.04,-0.37,0.5,0.6,18.8,0.33,105,14765,628711,0
Abner,Uribe,MIL,2,29,8,21,4.5,0.25,0,0,1.29,103,2.89,0,0.1,0,20.5,0.5,118,25327,682842,1
Jose,Urquidy,HOU,27.2,510,179,331,5.2,0.19,0.08,1.95,5.64,124,5.13,-0.29,0,0.2,18.2,0.37,99,18413,664353,2
Framber,Valdez,HOU,111,1653,609,1044,2.51,0.26,0.06,0.57,2.83,60,2.99,1.95,3.2,3.8,19.5,0.44,109,17295,664285,4
Chris,Vallimont,BAL,0.2,11,5,6,0,0.5,0,0,0.29,0,0.29,0,0,0,18.7,0,118,24935,681808,0
Ildemaro,Vargas,WSN,1,8,1,7,0,0,0,0,3.29,0,4.89,0,0,0,14.2,0.33,96,13324,545121,2
Carlos,Vargas,ARI,4.2,83,34,49,5.79,0.32,0.18,3.86,9.07,131,4.53,0.01,-0.1,0,19.9,0.6,115,22915,672841,0
Louie,Varland,MIN,56,918,285,633,5.3,0.22,0.07,2.25,5.52,127,4.21,-0.45,-0.2,0.2,16.4,0.43,98,27691,686973,1
Gus,Varland,MIL,8.2,199,77,122,11.42,0.12,0.16,3.12,9.52,262,6.68,-0.02,-0.3,-0.4,17,0.53,120,24737,681402,0
Randy,Vasquez,NYY,15.1,245,91,154,1.17,0.15,0.11,0.59,4.79,28,6.02,0.5,0.2,0.9,18.1,0.36,107,24719,681190,1
Andrew,Vasquez,PHI,37,583,189,394,1.7,0.2,0.07,0.73,3.96,39,4.64,0.23,0.3,0.9,15.6,0.25,107,19482,607755,0
Vince,Velasquez,PIT,37.1,653,239,414,3.86,0.23,0.09,0.96,3.9,89,4.52,0.36,0.7,0.8,20.1,0.39,99,11189,592826,3
Drew,VerHagen,STL,37.2,657,233,424,4.78,0.22,0.11,1.43,4.85,114,4.82,-0.65,-0.2,-0.3,18.3,0.39,95,13424,572403,1
Justin,Verlander,NYM,70,1158,431,727,3.6,0.2,0.07,1.03,4,88,4.43,0.52,1.2,1.1,19.5,0.44,108,8700,434378,1
Alex,Vesia,LAD,21.1,455,177,278,6.75,0.31,0.11,1.27,3.76,159,3.88,-1.38,0.2,-0.5,21.8,0.48,116,25007,681911,0
Nick,Vespi,BAL,5.2,77,22,55,4.76,0.26,0.04,1.59,3.99,113,3.67,-0.09,0,0,14.9,0.56,100,21093,663989,0
Will,Vest,DET,29.2,468,160,308,2.73,0.27,0.08,0.3,2.48,65,3.49,0.56,0.7,0.6,17.4,0.49,97,19769,676684,0
David,Villar,SFG,1,8,4,4,0,0,0.33,0,6.29,0,7.89,0,0,0,9.8,0.5,-52,24782,681584,0
Jason,Vosler,CIN,2,25,5,20,4.5,0,0,0,3.29,97,8.08,0,0,0,12.3,0.18,11,16686,613564,0
Austin,Voth,BAL,31,611,222,389,4.94,0.22,0.1,1.74,5.45,117,5.05,-1.18,-0.4,-0.3,19.9,0.34,95,15047,608723,2
Michael,Wacha,SDP,85.2,1385,495,890,2.84,0.21,0.07,0.84,3.74,68,4.6,1.37,1.9,2.9,18.3,0.34,90,14078,608379,2
Adam,Wainwright,STL,51.2,968,378,590,7.66,0.11,0.08,1.74,5.88,183,5.84,-2.11,-0.2,-1.5,18.5,0.35,104,2233,425794,4
Cole,Waites,SFG,2.1,65,24,41,15.43,0.13,0.13,0,4.15,362,5.51,-0.04,0,-0.2,20.1,0.46,120,25665,686972,0
Ken,Waldichuk,OAK,70.2,1334,519,815,6.62,0.2,0.13,1.78,6.05,165,5.37,-0.92,-0.6,-1.4,20.1,0.41,91,27681,686610,0
Matt,Waldron,SDP,4.2,62,17,45,3.86,0.11,0.05,3.86,8.65,93,5.47,-0.04,-0.1,0.1,16.8,0.5,89,25550,663362,0
Ryan,Walker,SFG,23,408,143,265,3.13,0.26,0.08,1.57,4.37,74,3.43,-0.3,0,0.2,17.4,0.25,120,20423,676254,0
Taijuan,Walker,PHI,96.1,1540,592,948,4.02,0.21,0.1,1.12,4.39,91,4.36,0.75,1.4,2.1,16.2,0.39,92,11836,592836,0
Josh,Walker,NYM,6,128,54,74,7.5,0.17,0.21,0,4.62,184,7.28,-0.4,0,-0.3,18.2,0.5,94,23617,677020,1
Brandon,Walter,BOS,11.2,155,52,103,2.31,0.12,0.06,0.77,4.4,52,5.75,-0.21,0.1,0.2,20.9,0.15,97,26056,687888,0
Andrew,Wantz,LAA,23.2,387,140,247,4.56,0.23,0.09,0.76,3.8,106,4.65,-0.6,0.3,0,18.5,0.33,112,24933,681806,0
Thad,Ward,WSN,30.1,595,241,354,7.12,0.19,0.18,2.08,6.95,162,5.79,-0.02,-0.4,-0.4,17.2,0.35,105,21513,663658,0
Austin,Warren,LAA,1.2,23,9,14,5.4,0.33,0,5.4,8.69,125,3.76,-0.11,-0.1,0,16.7,0.5,94,24937,681810,0
Ryan,Weathers,SDP,40,711,274,437,6.08,0.16,0.09,1.58,5.41,146,5.17,-0.85,0.1,-0.3,16.6,0.32,88,23796,677960,0
Luke,Weaver,CIN,73.1,1321,470,851,7,0.17,0.07,2.09,5.74,151,4.95,-1.85,0.2,-0.5,18,0.43,94,16918,596133,2
Jacob,Webb,LAA,21.2,349,131,218,2.49,0.24,0.12,0.83,4.26,58,4.83,0.78,0.2,0.8,18.8,0.3,112,19274,657097,0
Logan,Webb,SFG,117,1753,575,1178,3.38,0.25,0.05,1,3.4,80,3.01,0.24,2.4,2.6,16.8,0.46,101,17995,657277,0
Ryan,Weber,NYY,14.1,182,60,122,3.14,0.12,0.02,1.26,4.54,75,4.51,0.34,0,0.2,16.6,0.41,78,10160,543901,0
Jordan,Weems,WSN,20.1,321,121,200,2.21,0.26,0.11,1.77,5.4,50,4.57,0.57,-0.1,0.3,19.1,0.48,93,13190,607179,1
Zack,Weiss,LAA,2.2,44,15,29,6.75,0.15,0.08,6.75,12.66,157,6.51,0,-0.2,0,19,0.4,111,15444,592848,0
Greg,Weissert,NYY,6.2,138,65,73,4.05,0.23,0.16,2.7,7.79,96,5.33,-0.01,-0.2,0,19.1,0.39,104,20375,669711,1
Tyler,Wells,BAL,104.2,1640,584,1056,3.18,0.25,0.06,1.81,4.64,75,4.33,1.4,1,2.8,18.9,0.39,92,20000,669330,1
Joey,Wentz,DET,71.2,1296,475,821,6.78,0.2,0.09,2.01,5.65,162,4.93,-1.99,-0.3,-1.2,18.1,0.44,88,19962,666214,0
Hayden,Wesneski,CHC,60.2,964,342,622,4.75,0.19,0.06,2.08,5.56,110,4.41,-0.41,-0.2,0.1,19,0.36,98,27581,669713,0
Zack,Wheeler,PHI,104.1,1810,632,1178,4.05,0.27,0.05,0.69,2.84,92,3.48,0.44,3.5,1.9,18.9,0.37,110,10310,554430,1
Mitch,White,TOR,9.2,184,61,123,3.72,0.26,0.07,0.93,3.29,89,4.75,-0.1,0.1,0.1,20.8,0.41,94,19225,669952,0
Brendan,White,DET,14.1,243,77,166,5.02,0.26,0.07,1.88,4.82,120,3.1,-0.52,-0.1,-0.1,16.3,0.35,105,26024,686839,0
Owen,White,TEX,2,36,12,24,13.5,0.18,0.09,4.5,9.29,319,4.39,-0.46,-0.1,-0.2,19.7,0.25,106,22273,669391,0
Garrett,Whitlock,BOS,51.2,832,258,574,5.23,0.22,0.03,1.74,4.51,117,3.85,-0.58,0.5,0.4,16.8,0.41,82,20191,676477,0
Luke,Williams,LAD,1,6,2,4,0,0,0,0,3.29,0,6.48,0,0,0,12,0,112,19931,663897,2
Devin,Williams,MIL,32.1,541,214,327,1.95,0.33,0.14,0.84,3.5,45,3.34,1.96,0.5,1.4,20,0.29,118,15816,642207,0
Gavin,Williams,CLE,24.2,361,109,252,4.01,0.19,0.07,1.46,4.83,95,4.66,0.28,0.1,0.5,18.6,0.37,101,30122,668909,0
Trevor,Williams,WSN,91,1572,582,990,4.45,0.17,0.08,1.78,5.42,101,4.95,-0.92,0.5,0.9,16.8,0.39,81,16977,592866,1
Brandon,Williamson,CIN,46.2,800,295,505,5.21,0.19,0.1,1.54,5.17,112,5.07,-0.18,0.4,0.2,18.3,0.44,93,25463,682227,1
Amos,Willingham,WSN,5.1,99,35,64,8.44,0.08,0.04,5.06,10.41,192,6.1,0.05,-0.2,-0.1,14.2,0.64,99,26128,686294,0
Steven,Wilson,SDP,37,626,239,387,2.43,0.27,0.11,0.97,3.99,58,4.7,1.09,0.6,1.2,21.4,0.32,126,20353,621051,0
Bryse,Wilson,MIL,43.1,663,243,420,2.7,0.2,0.07,0.62,3.47,62,4.6,0.82,0.5,0.7,17.8,0.38,102,19990,669060,0
Josh,Winckowski,BOS,48.2,728,252,476,3.14,0.18,0.08,1.29,4.75,70,4.29,-0.28,-0.1,0.6,19.2,0.44,109,22387,670174,0
Josh,Winder,MIN,5.2,112,44,68,4.76,0.26,0.11,1.59,4.7,114,4.38,0.04,0,0,18.6,0.65,87,24606,680739,0
Trey,Wingenter,DET,4.1,86,36,50,8.31,0.23,0.09,0,3.75,199,5.22,-0.07,0,-0.2,19.9,0.54,95,17793,622259,0
Keaton,Winn,SFG,22,293,103,190,4.09,0.15,0.06,1.23,5.02,96,4.48,-0.14,-0.1,0.2,16.7,0.49,119,23499,676775,0
Brett,Wisely,SFG,1,11,4,7,9,0,0,9,16.29,211,6.48,0,-0.1,0,11.9,0.5,,27735,689172,0
Nick,Wittgren,KCR,18.1,318,119,199,7.36,0.15,0.11,0.49,4.54,168,5.66,-0.42,0,-0.4,20.4,0.32,86,15594,621295,0
Jake,Wong,CIN,3,57,25,32,9,0,0.2,0,6.29,194,7.35,-0.01,0,-0.1,20.2,0.33,54,23095,673858,0
Bryan,Woo,SEA,34.2,568,179,389,3.63,0.31,0.06,1.04,3.09,90,3.24,-0.23,0.9,0.5,21.1,0.38,101,30279,693433,1
Alex,Wood,SFG,50,897,336,561,4.68,0.22,0.11,1.08,4.75,110,5.01,-0.6,0,0.1,16.3,0.46,91,13781,622072,2
Jake,Woodford,STL,39.2,733,291,442,5.67,0.14,0.09,1.82,6.16,136,5.07,-0.48,-0.4,-0.1,18.4,0.5,87,18674,663765,1
Brandon,Woodruff,MIL,11.1,182,61,121,0.79,0.29,0.07,0.79,3.11,18,3.51,0.42,0.3,0.7,18.9,0.41,112,16162,605540,1
Simeon,Woods Richardson,MIN,4.2,99,38,61,9.64,0.21,0.13,1.93,5.86,231,5.47,-0.05,0,-0.1,19.8,0.31,109,24494,680573,1
Kyle,Wright,ATL,18.2,366,131,235,5.79,0.22,0.11,0.96,4.47,130,4.1,-0.29,0.2,-0.2,17.3,0.48,104,19665,657140,0
Randy,Wynne,CIN,2.1,34,9,25,3.86,0,0.09,0,4.57,83,6.63,0.09,0,0,16.2,0.7,66,25804,691094,0
Jimmy,Yacabonis,NYM,9,169,68,101,9,0.18,0.09,1,4.62,221,4.77,-0.25,0,-0.5,20.1,0.32,91,15157,642231,0
Ryan,Yarbrough,KCR,26.1,448,156,292,6.15,0.12,0.06,1.03,5.19,141,5.95,-0.66,0,-0.2,18.7,0.28,83,16502,642232,1
Kirby,Yates,ATL,33.1,584,232,352,3.24,0.33,0.13,1.35,4.19,73,4.25,-0.19,0.1,0.6,19.9,0.4,106,9073,489446,1
Danny,Young,ATL,8.1,135,49,86,1.08,0.31,0.06,0,2.45,24,3.6,-0.17,0.1,0.3,17.8,0.32,92,18439,664849,1
Alex,Young,CIN,35.1,567,197,370,2.55,0.22,0.09,1.27,4.39,55,4.09,-0.09,0.3,0.9,18.7,0.42,83,18333,622065,0
Rob,Zastryzny,PIT,17,321,120,201,5.29,0.16,0.16,0.53,4.82,122,6.21,-0.35,0,-0.3,18.3,0.4,101,15094,642239,1
Bruce,Zimmermann,BAL,11.1,187,61,126,5.56,0.23,0,2.38,5.14,132,3.53,0.03,-0.1,-0.1,20.5,0.44,88,20370,669145,0
Guillermo,Zuniga,STL,1,18,8,10,0,0.67,0,0,-0.71,0,0.89,0,0,0,18.6,1,139,19588,670871,0
